STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5404;2022111802;    3;   7.2;  95.0;eor
       5404;2022111803;    3;   6.9;  97.0;eor
       5404;2022111804;    3;   6.8;  97.0;eor
       5404;2022111805;    3;   7.1;  95.0;eor
       5404;2022111806;    3;   7.4;  90.0;eor
       5404;2022111807;    3;   7.4;  89.0;eor
       5404;2022111808;    3;   7.0;  93.0;eor
       5404;2022111809;    3;   6.6;  90.0;eor
       5404;2022111810;    3;   6.8;  89.0;eor
       5404;2022111811;    3;   7.2;  86.0;eor
       5404;2022111812;    3;   7.0;  85.0;eor
       5404;2022111813;    3;   6.5;  91.0;eor
       5404;2022111814;    3;   5.8;  92.0;eor
       5404;2022111815;    3;   5.9;  94.0;eor
       5404;2022111816;    3;   6.4;  95.0;eor
       5404;2022111817;    3;   6.5;  93.0;eor
       5404;2022111818;    3;   6.6;  91.0;eor
       5404;2022111819;    3;   6.2;  89.0;eor
       5404;2022111820;    3;   5.4;  92.0;eor
       5404;2022111821;    3;   5.2;  93.0;eor
       5404;2022111822;    3;   5.0;  91.0;eor
       5404;2022111823;    3;   4.7;  92.0;eor
       5404;2022111900;    3;   4.2;  94.0;eor
       5404;2022111901;    3;   4.8;  94.0;eor
       5404;2022111902;    3;   5.1;  92.0;eor
       5404;2022111903;    3;   5.3;  90.0;eor
       5404;2022111904;    3;   5.3;  89.0;eor
       5404;2022111905;    3;   5.1;  91.0;eor
       5404;2022111906;    3;   4.8;  94.0;eor
       5404;2022111907;    3;   4.9;  94.0;eor
       5404;2022111908;    3;   5.5;  92.0;eor
       5404;2022111909;    3;   6.0;  92.0;eor
       5404;2022111910;    3;   6.2;  89.0;eor
       5404;2022111911;    3;   6.3;  92.0;eor
       5404;2022111912;    3;   6.9;  88.0;eor
       5404;2022111913;    3;   7.2;  83.0;eor
       5404;2022111914;    3;   7.4;  79.0;eor
       5404;2022111915;    3;   6.1;  86.0;eor
       5404;2022111916;    3;   5.5;  94.0;eor
       5404;2022111917;    3;   5.3;  96.0;eor
       5404;2022111918;    3;   5.4;  95.0;eor
       5404;2022111919;    3;   5.1;  94.0;eor
       5404;2022111920;    3;   4.1;  96.0;eor
       5404;2022111921;    3;   4.3;  94.0;eor
       5404;2022111922;    3;   4.3;  96.0;eor
       5404;2022111923;    3;   4.5;  94.0;eor
       5404;2022112000;    3;   4.8;  93.0;eor
       5404;2022112001;    3;   4.8;  93.0;eor
       5404;2022112002;    3;   4.7;  92.0;eor
       5404;2022112003;    3;   4.7;  90.0;eor
       5404;2022112004;    3;   4.6;  89.0;eor
       5404;2022112005;    3;   4.6;  86.0;eor
       5404;2022112006;    3;   4.4;  86.0;eor
       5404;2022112007;    3;   4.3;  85.0;eor
       5404;2022112008;    3;   4.7;  83.0;eor
       5404;2022112009;    3;   5.5;  79.0;eor
       5404;2022112010;    3;   6.0;  78.0;eor
       5404;2022112011;    3;   6.8;  76.0;eor
       5404;2022112012;    3;   6.6;  76.0;eor
       5404;2022112013;    3;   6.4;  78.0;eor
       5404;2022112014;    3;   5.8;  81.0;eor
       5404;2022112015;    3;   5.8;  81.0;eor
       5404;2022112016;    3;   5.3;  82.0;eor
       5404;2022112017;    3;   4.9;  82.0;eor
       5404;2022112018;    3;   4.3;  84.0;eor
       5404;2022112019;    3;   3.3;  87.0;eor
       5404;2022112020;    3;   3.1;  89.0;eor
       5404;2022112021;    3;   3.0;  89.0;eor
       5404;2022112022;    3;   4.5;  80.0;eor
       5404;2022112023;    3;   3.9;  89.0;eor
       5404;2022112100;    3;   3.7;  89.0;eor
       5404;2022112101;    3;   4.0;  88.0;eor
       5404;2022112102;    3;   4.0;  86.0;eor
       5404;2022112103;    3;   4.1;  87.0;eor
       5404;2022112104;    3;   3.8;  84.0;eor
       5404;2022112105;    3;   4.1;  87.0;eor
       5404;2022112106;    3;   3.3;  92.0;eor
       5404;2022112107;    3;   3.3;  91.0;eor
       5404;2022112108;    3;   3.9;  91.0;eor
       5404;2022112109;    3;   4.5;  85.0;eor
       5404;2022112110;    3;   5.8;  80.0;eor
       5404;2022112111;    3;   6.2;  74.0;eor
       5404;2022112112;    3;   6.9;  71.0;eor
       5404;2022112113;    3;   6.8;  67.0;eor
       5404;2022112114;    3;   6.8;  67.0;eor
       5404;2022112115;    3;   6.8;  65.0;eor
       5404;2022112116;    3;   3.4;  83.0;eor
       5404;2022112117;    3;   2.6;  89.0;eor
       5404;2022112118;    3;   1.7;  93.0;eor
       5404;2022112119;    3;   1.4;  94.0;eor
       5404;2022112120;    3;   0.9;  94.0;eor
       5404;2022112121;    3;   1.8;  90.0;eor
       5404;2022112122;    3;   2.0;  87.0;eor
       5404;2022112123;    3;   1.4;  90.0;eor
       5404;2022112200;    3;   1.1;  90.0;eor
       5404;2022112201;    3;   0.9;  93.0;eor
       5404;2022112202;    3;   1.1;  95.0;eor
       5404;2022112203;    3;   1.8;  94.0;eor
       5404;2022112204;    3;   2.1;  95.0;eor
       5404;2022112205;    3;   2.2;  96.0;eor
       5404;2022112206;    3;   2.3;  97.0;eor
       5404;2022112207;    3;   2.4;  97.0;eor
       5404;2022112208;    3;   4.5;  96.0;eor
       5404;2022112209;    3;   5.1;  96.0;eor
       5404;2022112210;    3;   6.1;  92.0;eor
       5404;2022112211;    3;   6.5;  89.0;eor
       5404;2022112212;    3;   6.8;  86.0;eor
       5404;2022112213;    3;   6.8;  85.0;eor
       5404;2022112214;    3;   5.7;  89.0;eor
       5404;2022112215;    3;   5.3;  88.0;eor
       5404;2022112216;    3;   4.7;  95.0;eor
       5404;2022112217;    3;   4.1;  99.0;eor
       5404;2022112218;    3;   3.4; 100.0;eor
       5404;2022112219;    3;   3.3;  99.0;eor
       5404;2022112220;    3;   2.7; 100.0;eor
       5404;2022112221;    3;   2.3; 100.0;eor
       5404;2022112222;    3;   1.7;  99.0;eor
       5404;2022112223;    3;   1.7;  99.0;eor
       5404;2022112300;    3;   3.6;  91.0;eor
       5404;2022112301;    3;   3.7;  94.0;eor
       5404;2022112302;    3;   2.6;  99.0;eor
       5404;2022112303;    3;   2.4;  99.0;eor
       5404;2022112304;    3;   1.2;  98.0;eor
       5404;2022112305;    3;   0.6;  97.0;eor
       5404;2022112306;    3;   0.4;  98.0;eor
       5404;2022112307;    3;   1.5;  99.0;eor
       5404;2022112308;    3;   2.2;  98.0;eor
       5404;2022112309;    3;   3.8;  96.0;eor
       5404;2022112310;    3;   4.9;  91.0;eor
       5404;2022112311;    3;   6.8;  78.0;eor
       5404;2022112312;    3;   7.8;  71.0;eor
       5404;2022112313;    3;   7.7;  71.0;eor
       5404;2022112314;    3;   7.7;  70.0;eor
       5404;2022112315;    3;   6.3;  76.0;eor
       5404;2022112316;    3;   4.3;  90.0;eor
       5404;2022112317;    3;   2.3;  92.0;eor
       5404;2022112318;    3;   1.2;  96.0;eor
       5404;2022112319;    3;   0.5;  97.0;eor
       5404;2022112320;    3;   0.4;  99.0;eor
       5404;2022112321;    3;   3.7;  90.0;eor
       5404;2022112322;    3;   3.8;  92.0;eor
       5404;2022112323;    3;   3.9;  95.0;eor
       5404;2022112400;    3;   5.5;  92.0;eor
       5404;2022112401;    3;   6.2;  90.0;eor
       5404;2022112402;    3;   5.7;  92.0;eor
       5404;2022112403;    3;   5.7;  91.0;eor
       5404;2022112404;    3;   5.7;  89.0;eor
       5404;2022112405;    3;   5.7;  89.0;eor
       5404;2022112406;    3;   6.1;  89.0;eor
       5404;2022112407;    3;   6.3;  87.0;eor
       5404;2022112408;    3;   6.6;  84.0;eor
       5404;2022112409;    3;   7.4;  80.0;eor
       5404;2022112410;    3;   8.1;  77.0;eor
       5404;2022112411;    3;   7.2;  82.0;eor
       5404;2022112412;    3;   6.8;  85.0;eor
       5404;2022112413;    3;   7.4;  82.0;eor
       5404;2022112414;    3;   7.2;  80.0;eor
       5404;2022112415;    3;   6.9;  78.0;eor
       5404;2022112416;    3;   4.7;  87.0;eor
       5404;2022112417;    3;   4.7;  85.0;eor
       5404;2022112418;    3;   3.9;  93.0;eor
       5404;2022112419;    3;   2.6;  95.0;eor
       5404;2022112420;    3;   1.9;  98.0;eor
       5404;2022112421;    3;   1.1;  99.0;eor
       5404;2022112422;    3;   0.4;  99.0;eor
       5404;2022112423;    3;  -0.8;  99.0;eor
       5404;2022112500;    3;  -0.8;  99.0;eor
       5404;2022112501;    3;   0.0; 100.0;eor
       5404;2022112502;    3;  -0.8;  99.0;eor
       5404;2022112503;    3;  -1.4;  96.0;eor
       5404;2022112504;    3;  -1.5;  97.0;eor
       5404;2022112505;    3;  -1.1;  98.0;eor
       5404;2022112506;    3;  -0.8; 100.0;eor
       5404;2022112507;    3;  -0.8;  98.0;eor
       5404;2022112508;    3;   0.0;  98.0;eor
       5404;2022112509;    3;   0.8;  97.0;eor
       5404;2022112510;    3;   3.0;  90.0;eor
       5404;2022112511;    3;   5.2;  79.0;eor
       5404;2022112512;    3;   6.6;  77.0;eor
       5404;2022112513;    3;   8.5;  69.0;eor
       5404;2022112514;    3;   8.5;  76.0;eor
       5404;2022112515;    3;   8.1;  75.0;eor
       5404;2022112516;    3;   6.6;  90.0;eor
       5404;2022112517;    3;   6.4;  94.0;eor
       5404;2022112518;    3;   6.1;  96.0;eor
       5404;2022112519;    3;   5.7;  95.0;eor
       5404;2022112520;    3;   4.8;  96.0;eor
       5404;2022112521;    3;   3.9;  98.0;eor
       5404;2022112522;    3;   4.6;  95.0;eor
       5404;2022112523;    3;   4.0;  97.0;eor
       5404;2022112600;    3;   4.8;  94.0;eor
       5404;2022112601;    3;   4.7;  95.0;eor
       5404;2022112602;    3;   4.2;  97.0;eor
       5404;2022112603;    3;   4.2;  96.0;eor
       5404;2022112604;    3;   4.7;  94.0;eor
       5404;2022112605;    3;   5.3;  93.0;eor
       5404;2022112606;    3;   4.6;  94.0;eor
       5404;2022112607;    3;   4.4;  96.0;eor
       5404;2022112608;    3;   4.5;  97.0;eor
       5404;2022112609;    3;   5.3;  94.0;eor
       5404;2022112610;    3;   6.4;  91.0;eor
       5404;2022112611;    3;   6.2;  88.0;eor
       5404;2022112612;    3;   6.5;  87.0;eor
       5404;2022112613;    3;   6.3;  84.0;eor
       5404;2022112614;    3;   6.4;  82.0;eor
       5404;2022112615;    3;   5.6;  82.0;eor
       5404;2022112616;    3;   3.0;  96.0;eor
       5404;2022112617;    3;   2.3;  99.0;eor
       5404;2022112618;    3;   0.9;  98.0;eor
       5404;2022112619;    3;   0.3;  97.0;eor
       5404;2022112620;    3;   0.4;  99.0;eor
       5404;2022112621;    3;  -0.6; 100.0;eor
       5404;2022112622;    3;  -0.4; 100.0;eor
       5404;2022112623;    3;  -0.7;  99.0;eor
       5404;2022112700;    3;  -1.2;  99.0;eor
       5404;2022112701;    3;  -1.4; 100.0;eor
       5404;2022112702;    3;  -1.7;  99.0;eor
       5404;2022112703;    3;  -2.2;  99.0;eor
       5404;2022112704;    3;  -2.2;  99.0;eor
       5404;2022112705;    3;  -2.0;  99.0;eor
       5404;2022112706;    3;  -1.9;  98.0;eor
       5404;2022112707;    3;  -1.2;  98.0;eor
       5404;2022112708;    3;  -1.2;  98.0;eor
       5404;2022112709;    3;  -1.1;  98.0;eor
       5404;2022112710;    3;  -0.9;  99.0;eor
       5404;2022112711;    3;  -0.2; 100.0;eor
       5404;2022112712;    3;   0.1; 100.0;eor
       5404;2022112713;    3;   0.9;  97.0;eor
       5404;2022112714;    3;   1.4;  94.0;eor
       5404;2022112715;    3;   1.6;  94.0;eor
       5404;2022112716;    3;   1.7;  92.0;eor
       5404;2022112717;    3;   1.4;  95.0;eor
       5404;2022112718;    3;   1.2;  94.0;eor
       5404;2022112719;    3;   1.3;  95.0;eor
       5404;2022112720;    3;   1.6;  95.0;eor
       5404;2022112721;    3;   1.7;  94.0;eor
       5404;2022112722;    3;   1.6;  95.0;eor
       5404;2022112723;    3;   1.1;  97.0;eor
       5404;2022112800;    3;   1.0;  97.0;eor
       5404;2022112801;    3;   1.0;  97.0;eor
       5404;2022112802;    3;   0.8;  96.0;eor
       5404;2022112803;    3;   0.9;  96.0;eor
       5404;2022112804;    3;   1.1;  94.0;eor
       5404;2022112805;    3;   1.0;  94.0;eor
       5404;2022112806;    3;   1.0;  94.0;eor
       5404;2022112807;    3;   1.0;  96.0;eor
       5404;2022112808;    3;   1.3;  95.0;eor
       5404;2022112809;    3;   1.6;  90.0;eor
       5404;2022112810;    3;   2.3;  86.0;eor
       5404;2022112811;    3;   3.0;  85.0;eor
       5404;2022112812;    3;   4.0;  81.0;eor
       5404;2022112813;    3;   4.0;  83.0;eor
       5404;2022112814;    3;   4.2;  86.0;eor
       5404;2022112815;    3;   4.1;  86.0;eor
       5404;2022112816;    3;   3.6;  92.0;eor
       5404;2022112817;    3;   3.6;  91.0;eor
       5404;2022112818;    3;   3.6;  92.0;eor
       5404;2022112819;    3;   3.5;  95.0;eor
       5404;2022112820;    3;   3.3;  95.0;eor
       5404;2022112821;    3;   3.2;  96.0;eor
       5404;2022112822;    3;   3.2;  97.0;eor
       5404;2022112823;    3;   3.2;  97.0;eor
       5404;2022112900;    3;   3.2;  98.0;eor
       5404;2022112901;    3;   3.1;  98.0;eor
       5404;2022112902;    3;   3.1;  97.0;eor
       5404;2022112903;    3;   3.0;  98.0;eor
       5404;2022112904;    3;   2.9;  97.0;eor
       5404;2022112905;    3;   3.0;  97.0;eor
       5404;2022112906;    3;   3.1;  97.0;eor
       5404;2022112907;    3;   3.2;  98.0;eor
       5404;2022112908;    3;   3.4;  97.0;eor
       5404;2022112909;    3;   3.7;  97.0;eor
       5404;2022112910;    3;   4.1;  97.0;eor
       5404;2022112911;    3;   4.2;  96.0;eor
       5404;2022112912;    3;   4.3;  96.0;eor
       5404;2022112913;    3;   4.4;  96.0;eor
       5404;2022112914;    3;   4.3;  95.0;eor
       5404;2022112915;    3;   4.3;  95.0;eor
       5404;2022112916;    3;   3.9;  95.0;eor
       5404;2022112917;    3;   3.8;  96.0;eor
       5404;2022112918;    3;   3.5;  96.0;eor
       5404;2022112919;    3;   3.1;  96.0;eor
       5404;2022112920;    3;   2.5;  94.0;eor
       5404;2022112921;    3;   1.6;  95.0;eor
       5404;2022112922;    3;   2.1;  93.0;eor
       5404;2022112923;    3;   2.1;  94.0;eor
       5404;2022113000;    3;   2.2;  93.0;eor
       5404;2022113001;    3;   2.1;  92.0;eor
       5404;2022113002;    3;   2.1;  90.0;eor
       5404;2022113003;    3;   2.0;  94.0;eor
       5404;2022113004;    3;   2.0;  94.0;eor
       5404;2022113005;    3;   1.8;  96.0;eor
       5404;2022113006;    3;   1.9;  96.0;eor
       5404;2022113007;    3;   2.0;  96.0;eor
       5404;2022113008;    3;   2.0;  93.0;eor
       5404;2022113009;    3;   2.2;  91.0;eor
       5404;2022113010;    3;   2.4;  88.0;eor
       5404;2022113011;    3;   2.8;  86.0;eor
       5404;2022113012;    3;   2.9;  85.0;eor
       5404;2022113013;    3;   2.9;  86.0;eor
       5404;2022113014;    3;   2.5;  82.0;eor
       5404;2022113015;    3;   2.3;  82.0;eor
       5404;2022113016;    3;   1.7;  84.0;eor
       5404;2022113017;    3;   1.4;  87.0;eor
       5404;2022113018;    3;   0.9;  88.0;eor
       5404;2022113019;    3;   0.9;  90.0;eor
       5404;2022113020;    3;   0.7;  94.0;eor
       5404;2022113021;    3;   0.3;  93.0;eor
       5404;2022113022;    3;   0.7;  91.0;eor
       5404;2022113023;    3;   0.8;  94.0;eor
       5404;2022120100;    3;   0.9;  95.0;eor
       5404;2022120101;    3;   1.0;  96.0;eor
       5404;2022120102;    3;   1.4;  94.0;eor
       5404;2022120103;    3;   1.4;  95.0;eor
       5404;2022120104;    3;   1.5;  94.0;eor
       5404;2022120105;    3;   1.5;  93.0;eor
       5404;2022120106;    3;   1.4;  93.0;eor
       5404;2022120107;    3;   1.4;  94.0;eor
       5404;2022120108;    3;   1.5;  92.0;eor
       5404;2022120109;    3;   2.3;  89.0;eor
       5404;2022120110;    3;   3.0;  84.0;eor
       5404;2022120111;    3;   2.6;  85.0;eor
       5404;2022120112;    3;   2.5;  87.0;eor
       5404;2022120113;    3;   2.7;  87.0;eor
       5404;2022120114;    3;   2.7;  86.0;eor
       5404;2022120115;    3;   2.6;  88.0;eor
       5404;2022120116;    3;   2.5;  91.0;eor
       5404;2022120117;    3;   2.5;  91.0;eor
       5404;2022120118;    3;   2.4;  93.0;eor
       5404;2022120119;    3;   2.2;  94.0;eor
       5404;2022120120;    3;   2.3;  95.0;eor
       5404;2022120121;    3;   2.4;  94.0;eor
       5404;2022120122;    3;   2.3;  94.0;eor
       5404;2022120123;    3;   2.2;  96.0;eor
       5404;2022120200;    3;   2.2;  97.0;eor
       5404;2022120201;    3;   2.0;  96.0;eor
       5404;2022120202;    3;   1.9;  97.0;eor
       5404;2022120203;    3;   1.8;  97.0;eor
       5404;2022120204;    3;   1.8;  96.0;eor
       5404;2022120205;    3;   1.8;  98.0;eor
       5404;2022120206;    3;   1.8;  96.0;eor
       5404;2022120207;    3;   1.8;  96.0;eor
       5404;2022120208;    3;   1.7;  91.0;eor
       5404;2022120209;    3;   1.8;  94.0;eor
       5404;2022120210;    3;   1.7;  94.0;eor
       5404;2022120211;    3;   1.8;  93.0;eor
       5404;2022120212;    3;   2.0;  93.0;eor
       5404;2022120213;    3;   1.9;  93.0;eor
       5404;2022120214;    3;   1.4;  95.0;eor
       5404;2022120215;    3;   1.5;  97.0;eor
       5404;2022120216;    3;   1.4;  96.0;eor
       5404;2022120217;    3;   1.4;  95.0;eor
       5404;2022120218;    3;   1.5;  96.0;eor
       5404;2022120219;    3;   1.3;  96.0;eor
       5404;2022120220;    3;   1.0;  95.0;eor
       5404;2022120221;    3;   0.9;  97.0;eor
       5404;2022120222;    3;   0.6;  97.0;eor
       5404;2022120223;    3;   0.4;  97.0;eor
       5404;2022120300;    3;   0.0;  97.0;eor
       5404;2022120301;    3;  -0.3;  98.0;eor
       5404;2022120302;    3;  -0.2;  98.0;eor
       5404;2022120303;    3;  -0.6; 100.0;eor
       5404;2022120304;    3;  -0.7;  99.0;eor
       5404;2022120305;    3;  -0.7;  98.0;eor
       5404;2022120306;    3;  -0.3;  97.0;eor
       5404;2022120307;    3;  -0.3;  97.0;eor
       5404;2022120308;    3;  -0.2;  96.0;eor
       5404;2022120309;    3;  -0.3;  96.0;eor
       5404;2022120310;    3;  -0.3;  95.0;eor
       5404;2022120311;    3;   0.0;  93.0;eor
       5404;2022120312;    3;  -0.1;  94.0;eor
       5404;2022120313;    3;  -0.2;  96.0;eor
       5404;2022120314;    3;  -0.6;  95.0;eor
       5404;2022120315;    3;  -0.7;  96.0;eor
       5404;2022120316;    3;  -0.7;  97.0;eor
       5404;2022120317;    3;  -0.7;  97.0;eor
       5404;2022120318;    3;  -0.6;  98.0;eor
       5404;2022120319;    3;  -0.6;  99.0;eor
       5404;2022120320;    3;  -0.5;  98.0;eor
       5404;2022120321;    3;  -0.4;  97.0;eor
       5404;2022120322;    3;  -0.1;  98.0;eor
       5404;2022120323;    3;   0.1;  99.0;eor
       5404;2022120400;    3;   0.0;  98.0;eor
       5404;2022120401;    3;   0.1; 100.0;eor
       5404;2022120402;    3;   0.4; 100.0;eor
       5404;2022120403;    3;   0.7;  99.0;eor
       5404;2022120404;    3;   0.9;  99.0;eor
       5404;2022120405;    3;   1.0;  99.0;eor
       5404;2022120406;    3;   1.1; 100.0;eor
       5404;2022120407;    3;   1.2; 100.0;eor
       5404;2022120408;    3;   1.3; 100.0;eor
       5404;2022120409;    3;   1.3;  98.0;eor
       5404;2022120410;    3;   1.7;  99.0;eor
       5404;2022120411;    3;   1.6;  99.0;eor
       5404;2022120412;    3;   1.8;  99.0;eor
       5404;2022120413;    3;   1.9;  99.0;eor
       5404;2022120414;    3;   2.0;  99.0;eor
       5404;2022120415;    3;   2.3;  99.0;eor
       5404;2022120416;    3;   2.4;  97.0;eor
       5404;2022120417;    3;   2.3;  98.0;eor
